molecule_chembl_id,canonical_smiles,standard_value
CHEMBL2069776,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3)C2=O)cc1,24.4
CHEMBL2069775,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc([N+](=O)[O-])cc2)cc1,23.4
CHEMBL2069774,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2[N+](=O)[O-])cc1,24.3
CHEMBL2069773,COc1ccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccc(C)cc2)cc1,17.5
CHEMBL2069772,COc1cccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccc(C)cc2)c1,18.8
CHEMBL2069771,COc1ccccc1[C@H]1[C@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@H]2ON1c1ccc(C)cc1,19.1
CHEMBL2069770,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc(Cl)cc2)cc1,19.2
CHEMBL2069769,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2cccc(Cl)c2)cc1,22.2
CHEMBL2069768,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2Cl)cc1,21.3
CHEMBL2069767,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccc(O)cc2)cc1,21.9
CHEMBL2069766,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2O)cc1,23.2
CHEMBL2069765,Cc1ccc(N2O[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3[C@@H]2c2ccccc2)cc1,22.8
CHEMBL2069764,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccc([N+](=O)[O-])cc4)[C@H]3C2=O)cc1,25.8
CHEMBL2069763,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccccc4[N+](=O)[O-])[C@H]3C2=O)cc1,26.1
CHEMBL2069762,COc1ccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccccc2)cc1,18.8
CHEMBL2069761,COc1cccc([C@H]2[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3ON2c2ccccc2)c1,19.1
CHEMBL2069760,COc1ccccc1[C@H]1[C@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@H]2ON1c1ccccc1,19.2
CHEMBL2069759,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccc(Cl)cc4)[C@H]3C2=O)cc1,19.7
CHEMBL2069758,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4cccc(Cl)c4)[C@H]3C2=O)cc1,20.1
CHEMBL2069313,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccccc4Cl)[C@H]3C2=O)cc1,21.8
CHEMBL2069647,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccc(O)cc4)[C@H]3C2=O)cc1,22.5
CHEMBL2069646,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccccc4O)[C@H]3C2=O)cc1,23.9
CHEMBL2069645,O=C(O)c1ccc(N2C(=O)[C@H]3ON(c4ccccc4)[C@@H](c4ccccc4)[C@H]3C2=O)cc1,23.9
CHEMBL542,Nc1ccc(C(=O)O)cc1,35.2
CHEMBL2178781,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,11.3
CHEMBL2178780,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,369.0
CHEMBL2178779,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCC(=O)NC13CC4CC(C)(CC(C)(C4)C1)C3)C2,55.7
CHEMBL2178778,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCNCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,167.8
CHEMBL2178777,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCSCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,131.1
CHEMBL2178776,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,3920.0
CHEMBL2178791,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOCCOCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,80.9
CHEMBL2178790,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,0.52
CHEMBL2178789,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.33
CHEMBL2178788,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCN(C)C13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.03
CHEMBL2178787,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,2.32
CHEMBL2178786,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,5.36
CHEMBL2178785,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.79
CHEMBL2178784,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,1.16
CHEMBL2178783,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,4.31
CHEMBL2178782,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCNC13CC4CC(C)(CC(C)(C4)C1)C3)C2,695.9
CHEMBL2299035,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(OC(=O)Nc3ccccc3)c([N+](=O)[O-])c1)CC2=O,18.2
CHEMBL2299049,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(OC(=O)Nc3ccccc3)c(OC)c1)CC2=O,9.9
CHEMBL2299048,COc1cc(OC)c2c(c1)OC(c1ccc(OC(=O)Nc3ccccc3)c(OC)c1)CC2=O,12.8
CHEMBL2299047,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(OC(=O)Nc3ccccc3)c1)CC2=O,16.3
CHEMBL2299046,COc1cc(OC)c2c(c1)OC(c1ccc(OC(=O)Nc3ccccc3)cc1)CC2=O,18.8
CHEMBL2299045,COc1cc(OC)c2c(c1)OC(c1cccc(OC(=O)Nc3ccccc3)c1)CC2=O,19.6
CHEMBL2299044,COc1cc(OO)cc2c1C(=O)CC(c1ccccc1OC(=O)Nc1ccccc1)O2,21.5
CHEMBL2299043,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(O)c([N+](=O)[O-])c1)CC2=O,116.0
CHEMBL2299042,COc1cc(OC)c2c(c1)OC(c1cc(OC)c(O)c(OC)c1)CC2=O,107.0
CHEMBL2299041,COc1cc(OC)c2c(c1)OC(c1ccc(O)c(OC)c1)CC2=O,112.0
CHEMBL2299040,COc1cc(OC)c2c(c1)OC(c1ccc(OC)c(O)c1)CC2=O,114.0
CHEMBL2299039,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)CC2=O,118.0
CHEMBL2299038,COc1cc(OC)c2c(c1)OC(c1cccc(O)c1)CC2=O,119.0
CHEMBL2299037,COc1cc(OC)c2c(c1)OC(c1ccccc1O)CC2=O,120.0
CHEMBL2299036,COc1cc(C2CC(=O)c3ccccc3O2)cc([N+](=O)[O-])c1OC(=O)Nc1ccccc1,30.5
CHEMBL2299226,COc1cc(C2CC(=O)c3ccccc3O2)cc(OC)c1OC(=O)Nc1ccccc1,19.3
CHEMBL2299225,COc1cc(C2CC(=O)c3ccccc3O2)ccc1OC(=O)Nc1ccccc1,21.9
CHEMBL2299224,COc1ccc(C2CC(=O)c3ccccc3O2)cc1OC(=O)Nc1ccccc1,27.6
CHEMBL2299223,O=C(Nc1ccccc1)Oc1ccc(C2CC(=O)c3ccccc3O2)cc1,36.7
CHEMBL2299222,O=C(Nc1ccccc1)Oc1cccc(C2CC(=O)c3ccccc3O2)c1,38.8
CHEMBL2299221,O=C(Nc1ccccc1)Oc1ccccc1C1CC(=O)c2ccccc2O1,39.9
CHEMBL2299052,COc1cc(C2CC(=O)c3ccccc3O2)cc([N+](=O)[O-])c1O,144.0
CHEMBL2299051,COc1cc(C2CC(=O)c3ccccc3O2)cc(OC)c1O,131.0
CHEMBL502107,COc1cc(C2CC(=O)c3ccccc3O2)ccc1O,138.0
CHEMBL2299050,COc1ccc(C2CC(=O)c3ccccc3O2)cc1O,140.0
CHEMBL73933,O=C1CC(c2ccc(O)cc2)Oc2ccccc21,145.0
CHEMBL485021,O=C1CC(c2cccc(O)c2)Oc2ccccc21,147.0
CHEMBL75897,O=C1CC(c2ccccc2O)Oc2ccccc21,149.0
CHEMBL2323712,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,530.0
CHEMBL2323711,COc1cc2c(cc1OC)C(=O)C(CCCCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,2600.0
CHEMBL2323710,COc1cc2c(cc1OC)C(=O)C(CCCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,1860.0
CHEMBL2323709,COc1cc2c(cc1OC)C(=O)C(CCCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,37.0
CHEMBL2323708,COc1cc2c(cc1OC)C(=O)C(CCCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,187.0
CHEMBL2323707,COc1cc2c(cc1OC)C(=O)C(CCCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,9.0
CHEMBL2323706,COc1cc2c(cc1OC)C(=O)C(CCCN[C@H]1CCCc3[nH]c(=O)ccc31)C2.Cl,41000.0
CHEMBL2323705,COc1ccc(OCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,3950.0
CHEMBL2323704,COc1ccc(OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,590.0
CHEMBL2323703,COc1ccc(C(=O)OCCCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,9670.0
CHEMBL2323718,COc1ccc(C(=O)OCCCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,8200.0
CHEMBL2323717,COc1ccc(C(=O)OCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,7200.0
CHEMBL2323716,COc1ccc(C(=O)OCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,4100.0
CHEMBL2323715,COc1ccc(C(=O)OCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,162000.0
CHEMBL2323714,COc1ccc(C(=O)NCCCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,12000.0
CHEMBL2323713,COc1ccc(C(=O)NCCCN[C@H]2CCCc3[nH]c(=O)ccc32)cc1OC.Cl,88000.0
CHEMBL2335980,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCCn3c(-c4ccccc4)nc(-c4ccccc4)c3-c3ccccc3)c2-c2ccccc2)cc1,42.55
CHEMBL2335968,O=[N+]([O-])c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,72.1
CHEMBL2335966,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,68.74
CHEMBL2336434,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,38.51
CHEMBL2336432,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,59.76
CHEMBL2336431,c1ccc(-c2nc(-c3ccccc3)n(CCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2-c2ccccc2)cc1,80.65
CHEMBL2336429,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,125.9
CHEMBL2336428,Fc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,25.78
CHEMBL2336426,Clc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2CCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,5.87
CHEMBL2338653,COc1cccc2c1C(=O)c1c(OC)cc(C[N+](C)(C)c3ccccc3)cc1C2=O.[Cl-],13560.0
CHEMBL2338652,COc1cccc2c1C(=O)c1c(OC)cc(C[N+](C)(C)C)cc1C2=O.[Cl-],540.0
CHEMBL2338672,C[N+](C)(Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O)c1ccccc1.[Cl-],25380.0
CHEMBL2338671,C[N+](C)(C)Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O.[Cl-],3760.0
CHEMBL2338670,O=C1c2cccc(O)c2C(=O)c2c(O)cc(C[n+]3ccccc3)cc21.[Cl-],90.0
CHEMBL2347884,c1ccc2c(NCCCCCCCN3CCCCC3)c3c(nc2c1)CCCC3,20.42
CHEMBL2376365,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C(C)C)C(C)C)CC3)c2)n1,116.0
CHEMBL2376364,CCN(C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1)C(C)C,28.0
CHEMBL2375369,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C)C(C)C)CC3)c2)n1,46.0
CHEMBL2376363,CCN(C)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1,473.0
CHEMBL2376362,Cc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(C)C)CC3)c2)n1,7600.0
CHEMBL2376360,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C(C)C)ccc3=O)c2)CC1,1500.0
CHEMBL2376359,CCc1ccccc1Nc1ccc(=O)n(Cc2cccc(NC(=O)N3CCC(C(=O)N(CC)CC)CC3)c2)n1,188.0
CHEMBL2376358,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4c(C)cccc4C)ccc3=O)c2)CC1,607.0
CHEMBL2376357,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccc(C(F)(F)F)cc4)ccc3=O)c2)CC1,4840.0
CHEMBL2376356,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc(C(F)(F)F)c4)ccc3=O)c2)CC1,135.0
CHEMBL2376380,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C(F)(F)F)ccc3=O)c2)CC1,119.0
CHEMBL2376379,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccc(C)cc4)ccc3=O)c2)CC1,19800.0
CHEMBL2376378,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc(C)c4)ccc3=O)c2)CC1,1420.0
CHEMBL2376377,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4C)ccc3=O)c2)CC1,49.0
CHEMBL2376376,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4cccc5ccccc45)ccc3=O)c2)CC1,126.0
CHEMBL2376375,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(Nc4ccccc4)ccc3=O)c2)CC1,3280.0
CHEMBL2376374,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(C#N)c4)ccc3=O)c2)CC1,220.0
CHEMBL2376373,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc5ccccc45)ccc3=O)c2)CC1,188.0
CHEMBL2376372,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccc5ccccc5c4)ccc3=O)c2)CC1,462.0
CHEMBL2376371,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(Cl)c4)ccc3=O)c2)CC1,648.0
CHEMBL2376370,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(Br)c4)ccc3=O)c2)CC1,623.0
CHEMBL2376369,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4cccc(C)c4)ccc3=O)c2)CC1,746.0
CHEMBL2376368,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccc(C)cc4)ccc3=O)c2)CC1,2010.0
CHEMBL2376367,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccccc4C)ccc3=O)c2)CC1,2610.0
CHEMBL2376366,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3ncccc3=O)c2)CC1,4900.0
CHEMBL327990,c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,39.0
CHEMBL281799,c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,10.0
CHEMBL2376381,CCN(CC)C(=O)C1CCN(C(=O)Nc2cccc(Cn3nc(-c4ccccc4)ccc3=O)c2)CC1,1660.0
CHEMBL3085883,CC(=O)CCCCCCCCCCCC[C@H]1CC[C@@H](OC(=O)OC(C)(C)C)[C@@H](C)N1.Cl,15100.0
CHEMBL3085882,CC(=O)CCCCCCCCCCCC[C@H]1CC[C@@H](OC(C)=O)[C@@H](C)N1.Cl,7320.0
CHEMBL3127004,CCN(CCCCCCOc1ccc(-c2coc3cc(OCCCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,510.0
CHEMBL3127003,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,90.0
CHEMBL3127002,CCN(CCCCOc1ccc(-c2coc3cc(OCCCCN(CC)Cc4ccccc4)cc(O)c3c2=O)cc1)Cc1ccccc1,900.0
CHEMBL3127001,CCN(CCCOc1ccc(-c2coc3cc(OCCCN(CC)Cc4ccccc4OC)cc(O)c3c2=O)cc1)Cc1ccccc1OC,210.0
CHEMBL3127000,CCN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,1690.0
CHEMBL3126999,COc1ccccc1CN(C)CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5620.0
CHEMBL3126998,CCN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,38450.0
CHEMBL3126997,CN(CCCCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,3540.0
CHEMBL3126996,CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,1450.0
CHEMBL3127015,COc1ccccc1CN(C)CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,5310.0
CHEMBL3127014,CCN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,12800.0
CHEMBL3127013,CN(CCCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,3790.0
CHEMBL3127012,CCN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1OC,16010.0
CHEMBL3127011,COc1ccccc1CN(C)CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,37430.0
CHEMBL3127010,CCN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,42830.0
CHEMBL3127009,CN(CCCOc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1)Cc1ccccc1,49250.0
CHEMBL3127008,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,530.0
CHEMBL3127007,COc1ccccc1CN(C)CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,3190.0
CHEMBL3127006,CCN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,350.0
CHEMBL3127005,CN(CCCCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,4240.0
CHEMBL3127023,CCN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,830.0
CHEMBL3127022,COc1ccccc1CN(C)CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,5550.0
CHEMBL3127021,CCN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,2420.0
CHEMBL3127020,CN(CCCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,54500.0
CHEMBL3127019,CCN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1OC,470.0
CHEMBL3127018,COc1ccccc1CN(C)CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,13550.0
CHEMBL3127017,CCN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,1420.0
CHEMBL3127016,CN(CCCOc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1)Cc1ccccc1,36290.0
CHEMBL3321876,COc1cccc(CN2CCCCC2)c1OC(=O)N(C)C,22700.0
CHEMBL3321877,COc1ccc(CN2CCCCC2)cc1OC(=O)N(C)C,660.0
CHEMBL3321878,COc1ccc(CN2CCOCC2)cc1OC(=O)N(C)C,20800.0
CHEMBL3321879,COc1ccc(CN2CCCC2)cc1OC(=O)N(C)C,2870.0
CHEMBL3321880,CCN(CC)Cc1ccc(OC)c(OC(=O)N(C)C)c1,1480.0
CHEMBL3321881,COc1ccc(C(C)N2CCCCC2)cc1OC(=O)N(C)C,1420.0
CHEMBL3321882,COc1ccc(C(C)N2CCOCC2)cc1OC(=O)N(C)C,23300.0
CHEMBL3321883,COc1ccc(C(C)N2CCCC2)cc1OC(=O)N(C)C,1920.0
CHEMBL3321884,CCN(CC)C(C)c1ccc(OC)c(OC(=O)N(C)C)c1,2770.0
CHEMBL3321885,COc1cc(CN2CCCCC2)ccc1OC(=O)N(C)C,97.0
CHEMBL3321886,COc1cc(CN2CCOCC2)ccc1OC(=O)N(C)C,1710.0
CHEMBL3321887,COc1cc(CN2CCCC2)ccc1OC(=O)N(C)C,130.0
CHEMBL3321888,CCN(CC)Cc1ccc(OC(=O)N(C)C)c(OC)c1,110.0
CHEMBL3321889,COc1cc(C(C)N2CCCCC2)ccc1OC(=O)N(C)C,110.0
CHEMBL3321890,COc1cc(C(C)N2CCOCC2)ccc1OC(=O)N(C)C,4980.0
CHEMBL3321874,COc1cc(C(C)N2CCCC2)ccc1OC(=O)N(C)C,190.0
CHEMBL3321875,CCN(CC)C(C)c1ccc(OC(=O)N(C)C)c(OC)c1,240.0
CHEMBL3335260,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCOCC1,265000.0
CHEMBL3335261,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCN(C)CC1,12400.0
CHEMBL3335256,CCN(CC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O,15100.0
CHEMBL3335257,CCCN(CCC)Cc1c(OC)cc(OC)c(C(=O)/C=C/c2ccccc2)c1O,54800.0
CHEMBL3335258,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCCC1,16100.0
CHEMBL3335259,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN1CCCCC1,4150.0
CHEMBL3335255,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(O)c1CN(C)C,18800.0
CHEMBL3398295,COc1cc(O)c2c(=O)cc(C(=O)O)oc2c1,200000.0
CHEMBL443869,O=C(O)c1cc(=O)c2c(O)cc(O)cc2o1,200000.0
CHEMBL3398296,CN(C)c1cc(O)c2c(=O)cc(C(=O)O)oc2c1,200000.0
CHEMBL3398297,CCOC(=O)c1cc(=O)c2c(O)cccc2o1,200000.0
CHEMBL3398298,COc1cc(O)c2c(=O)cc(C(=O)NCCCN(C)Cc3ccccc3)oc2c1,15260.0
CHEMBL3398299,CCN(CCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1,7940.0
CHEMBL3398300,COc1cc(O)c2c(=O)cc(C(=O)NCCCN(C)Cc3ccccc3OC)oc2c1,4010.0
CHEMBL3398301,CCN(CCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,880.0
CHEMBL3398302,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN(C)Cc3ccccc3)oc2c1,7500.0
CHEMBL3398303,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1,1810.0
CHEMBL3398304,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN(C)Cc3ccccc3OC)oc2c1,2900.0
CHEMBL3398305,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,330.0
CHEMBL3398306,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1N(C)C,310.0
CHEMBL3398307,CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccc(N(C)C)cc1,7450.0
CHEMBL3398308,C#CCN(CCCCNC(=O)c1cc(=O)c2c(O)cc(OC)cc2o1)Cc1ccccc1OC,13600.0
CHEMBL3398309,COc1cc(O)c2c(=O)cc(C(=O)NCCCCN3CCOc4ccccc4C3)oc2c1,200000.0
